DIRECTORIO;NRO_ENCUESTA;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;FEX_C
692666;236;1;1;1;51.025737463
692667;236;1;1;1;117.60457103
692668;236;1;1;1;137.97014027
692669;236;1;1;1;117.53949965
692670;236;1;1;1;133.72694619
692671;236;1;1;1;78.453141764
692672;236;1;1;1;68.46513447
692673;236;1;1;1;85.32114643
692675;236;1;1;1;59.174681041
692676;236;1;1;1;76.618340512
692678;236;1;1;1;73.038400846
692679;236;1;1;1;81.89136195
692680;236;1;1;1;70.860852702
692681;236;1;1;1;63.467529377
692683;236;1;1;1;89.936091438
692684;236;1;1;1;97.567207732
692685;236;1;1;1;53.011606406
692687;236;1;1;1;76.981229562
692688;236;1;1;1;52.587648609
692690;236;1;1;1;86.711639672
692692;236;1;1;1;86.711639672
692693;236;1;1;1;52.047861392
692694;236;1;1;1;54.625417952
692696;236;1;1;1;55.165205169
692697;236;1;1;1;104.36211747
692699;236;1;1;1;85.35221555
692700;236;1;1;1;83.011618477
692701;236;1;1;1;82.168200951
692703;236;1;1;1;76.352961166
692704;236;1;1;1;193.32108
692705;236;1;1;1;193.32108
692706;236;1;1;1;50.596176185
692707;236;1;1;1;69.369311738
692708;236;1;1;1;55.165205169
692709;236;1;1;1;55.165205169
692712;236;1;1;1;322.88922009
692714;236;1;1;1;193.32108
692716;236;1;1;1;322.88922009
692718;236;1;1;1;193.32108
692719;236;1;1;1;193.32108
692720;236;1;1;1;173.988972
692721;236;1;1;1;173.988972
692722;236;1;1;1;64.261714226
692723;236;1;1;1;852.5459628
692724;236;1;1;1;173.988972
692725;236;1;1;1;852.5459628
692727;236;1;1;1;173.988972
692730;236;1;1;1;173.988972
692731;236;1;1;1;49.725862918
692732;236;1;1;1;59.90072772
692733;236;1;1;1;126.43781056
692734;236;1;1;1;109.55760127
692735;236;1;1;1;79.05652529
692736;236;1;1;1;112.60478898
692737;236;1;1;1;98.728361206
692738;236;1;1;1;80.38039329
692739;236;1;1;1;88.682358756
692740;236;1;1;1;125.97823296
692755;236;1;1;1;454.70497644
692760;236;1;1;1;69.470915953
692761;236;1;1;1;105.398635
692762;236;1;1;1;114.94788202
692763;236;1;1;1;91.808305006
692764;236;1;1;1;104.70308579
692765;236;1;1;1;110.39577395
692766;236;1;1;1;121.22318082
692767;236;1;1;1;152.27572951
692768;236;1;1;1;117.34829885
692769;236;1;1;1;138.46875422
692770;236;1;1;1;115.99555959
692771;236;1;1;1;111.87452398
692772;236;1;1;1;131.76432698
692773;236;1;1;1;141.44534644
692774;236;1;1;1;92.739310372
692775;236;1;1;1;93.540121195
692776;236;1;1;1;98.951566605
692777;236;1;1;1;113.01910371
692778;236;1;1;1;108.65583227
692779;236;1;1;1;108.65583227
692780;236;1;1;1;108.65583227
692781;236;1;1;1;120.51738926
692782;236;1;1;1;87.783894948
692783;236;1;1;1;92.739310372
692784;236;1;1;1;117.76581217
692785;236;1;1;1;82.627474505
692786;236;1;1;1;130.1587804
692787;236;1;1;1;107.66711154
692788;236;1;1;1;118.58789428
692789;236;1;1;1;101.02333089
692790;236;1;1;1;85.729600487
692791;236;1;1;1;130.1587804
692793;236;1;1;1;101.39805063
692794;236;1;1;1;130.1587804
692796;236;1;1;1;130.38699872
692797;236;1;1;1;135.62292445
692798;236;1;1;1;78.675814875
692799;236;1;1;1;157.47740724
692802;236;1;1;1;105.34067394
692803;236;1;1;1;133.14165524
692805;236;1;1;1;105.34067394
692806;236;1;1;1;131.76432698
692807;236;1;1;1;105.34067394
692808;236;1;1;1;131.76432698
692809;236;1;1;1;143.48217475
692810;236;1;1;1;130.38699872
692811;236;1;1;1;129.96613457
692812;236;1;1;1;144.62086711
692813;236;1;1;1;105.34067394
692814;236;1;1;1;155.30393068
692815;236;1;1;1;130.38699872
692816;236;1;1;1;130.38699872
692817;236;1;1;1;141.44534644
692818;236;1;1;1;70.34230028
692819;236;1;1;1;67.41803132
692820;236;1;1;1;91.675864863
692821;236;1;1;1;83.178326127
692822;236;1;1;1;57.884630643
692823;236;1;1;1;63.691681242
692825;236;1;1;1;83.44767918
692826;236;1;1;1;76.797060143
692827;236;1;1;1;66.38216938
692828;236;1;1;1;76.797060143
692829;236;1;1;1;91.675864863
692830;236;1;1;1;82.296836041
692831;236;1;1;1;76.797060143
692832;236;1;1;1;67.41803132
692833;236;1;1;1;83.44767918
692834;236;1;1;1;90.525021724
692835;236;1;1;1;84.329169266
692836;236;1;1;1;63.45790042
692837;236;1;1;1;60.963271457
692838;236;1;1;1;91.675864863
692839;236;1;1;1;80.916256692
692840;236;1;1;1;84.329169266
692842;236;1;1;1;72.111250477
692843;236;1;1;1;72.111250477
692844;236;1;1;1;102.16186255
692845;236;1;1;1;76.611399227
692847;236;1;1;1;95.707941859
692848;236;1;1;1;72.111250477
692849;236;1;1;1;76.611399227
692850;236;1;1;1;79.753415959
692851;236;1;1;1;94.826908159
692852;236;1;1;1;86.644089715
692853;236;1;1;1;72.111250477
692854;236;1;1;1;92.858794141
692855;236;1;1;1;93.519131865
692856;236;1;1;1;93.217874775
692857;236;1;1;1;93.648374003
692858;236;1;1;1;122.17006085
692859;236;1;1;1;94.566592842
692860;236;1;1;1;82.921565649
692861;236;1;1;1;66.101979604
692862;236;1;1;1;73.234902869
692863;236;1;1;1;70.636331033
692864;236;1;1;1;59.378271414
692865;236;1;1;1;94.566592842
692866;236;1;1;1;81.729490039
692867;236;1;1;1;56.222510494
692869;236;1;1;1;86.908365671
692870;236;1;1;1;69.6029812
692871;236;1;1;1;74.954148196
692872;236;1;1;1;78.265590398
692873;236;1;1;1;89.209658842
692874;236;1;1;1;57.689000382
692875;236;1;1;1;76.662881151
692876;236;1;1;1;84.143049954
692877;236;1;1;1;87.003726501
692878;236;1;1;1;72.111250477
692881;236;1;1;1;97.661713799
692882;236;1;1;1;87.269386526
692883;236;1;1;1;94.826908159
692884;236;1;1;1;102.60827899
692885;236;1;1;1;86.184177475
692886;236;1;1;1;104.35067254
692887;236;1;1;1;78.800209221
692888;236;1;1;1;57.397331952
692889;236;1;1;1;61.723875298
692890;236;1;1;1;47.829989191
692891;236;1;1;1;71.114198708
692892;236;1;1;1;63.997550119
692893;236;1;1;1;90.110196858
692894;236;1;1;1;65.475404969
692895;236;1;1;1;52.881583683
692897;236;1;1;1;77.131129124
692898;236;1;1;1;70.274307722
692900;236;1;1;1;154.61418165
692901;236;1;1;1;163.39838121
692902;236;1;1;1;152.49624742
692903;236;1;1;1;111.738471
692905;236;1;1;1;107.55284235
692906;236;1;1;1;128.01632602
692907;236;1;1;1;128.01632602
692908;236;1;1;1;116.33261502
692909;236;1;1;1;153.26189573
692910;236;1;1;1;113.93023958
692911;236;1;1;1;139.27080037
692912;236;1;1;1;102.16186255
692913;236;1;1;1;72.111250477
692914;236;1;1;1;95.828601439
692915;236;1;1;1;94.826908159
692916;236;1;1;1;85.17061414
692917;236;1;1;1;108.80901047
692918;236;1;1;1;94.826908159
692919;236;1;1;1;102.16186255
692920;236;1;1;1;101.02763963
692921;236;1;1;1;96.830294718
692922;236;1;1;1;112.13204338
692923;236;1;1;1;61.250623456
692924;236;1;1;1;85.308024642
692925;236;1;1;1;61.250623456
692926;236;1;1;1;71.921951234
692927;236;1;1;1;59.254920286
692928;236;1;1;1;59.254920286
692929;236;1;1;1;71.921951234
692930;236;1;1;1;71.921951234
692931;236;1;1;1;66.758143344
692932;236;1;1;1;59.254920286
692933;236;1;1;1;71.921951234
692934;236;1;1;1;59.254920286
692936;236;1;1;1;75.861526527
692937;236;1;1;1;82.295474295
692938;236;1;1;1;67.335136689
692939;236;1;1;1;84.143049954
692940;236;1;1;1;67.335136689
692941;236;1;1;1;76.662881151
692942;236;1;1;1;61.289119382
692944;236;1;1;1;82.78195411
692945;236;1;1;1;92.434069425
692946;236;1;1;1;84.944404577
692947;236;1;1;1;63.45790042
692948;236;1;1;1;84.329169266
692949;236;1;1;1;79.218195227
692950;236;1;1;1;85.210659352
692951;236;1;1;1;91.675864863
692952;236;1;1;1;84.329169266
692953;236;1;1;1;76.797060143
692954;236;1;1;1;74.068650358
692955;236;1;1;1;88.904322878
692956;236;1;1;1;71.223790366
692957;236;1;1;1;100.78554063
692958;236;1;1;1;57.003140557
692960;236;1;1;1;99.152969406
692961;236;1;1;1;118.19721407
692962;236;1;1;1;113.80770194
692963;236;1;1;1;166.18564126
692965;236;1;1;1;131.76432698
692966;236;1;1;1;130.38699872
692967;236;1;1;1;132.48666407
692968;236;1;1;1;128.58880631
692969;236;1;1;1;82.974825198
692970;236;1;1;1;117.91112669
692971;236;1;1;1;116.26903555
692972;236;1;1;1;90.483916276
692973;236;1;1;1;118.01564627
692974;236;1;1;1;102.00016456
692975;236;1;1;1;118.22443633
692976;236;1;1;1;162.94409705
692977;236;1;1;1;133.55163508
692978;236;1;1;1;162.9790102
692979;236;1;1;1;110.77635243
692980;236;1;1;1;145.88166563
692981;236;1;1;1;137.59070783
692982;236;1;1;1;122.53578069
692983;236;1;1;1;150.44686655
692984;236;1;1;1;128.25915792
692985;236;1;1;1;133.67197208
692986;236;1;1;1;137.59070783
692987;236;1;1;1;85.208162437
692988;236;1;1;1;129.37149143
692989;236;1;1;1;157.19470342
692990;236;1;1;1;157.19470342
692991;236;1;1;1;160.37452444
692992;236;1;1;1;89.227976746
692993;236;1;1;1;120.20723778
692994;236;1;1;1;163.91219571
692995;236;1;1;1;99.142196384
692996;236;1;1;1;124.27212064
692997;236;1;1;1;123.03374536
692998;236;1;1;1;122.19597633
692999;236;1;1;1;106.93757766
693000;236;1;1;1;83.285297111
693001;236;1;1;1;79.313757107
693002;236;1;1;1;162.52719181
693003;236;1;1;1;199.17427743
693004;236;1;1;1;209.48761027
693005;236;1;1;1;152.74497041
693006;236;1;1;1;147.78054541
693007;236;1;1;1;152.74497041
693008;236;1;1;1;135.34060203
693009;236;1;1;1;165.95950257
693010;236;1;1;1;144.88503078
693011;236;1;1;1;509.78472686
693012;236;1;1;1;189.25065931
693013;236;1;1;1;153.35424022
693014;236;1;1;1;253.92890552
693015;236;1;1;1;246.00035843
693016;236;1;1;1;363.50508984
693017;236;1;1;1;302.39225925
693018;236;1;1;1;106.65179049
693019;236;1;1;1;106.65179049
693020;236;1;1;1;106.65179049
693021;236;1;1;1;74.65625334
693022;236;1;1;1;74.65625334
693023;236;1;1;1;365.81564137
693024;236;1;1;1;187.35418324
693025;236;1;1;1;365.81564137
693026;236;1;1;1;74.65625334
693027;236;1;1;1;129.6319721
693028;236;1;1;1;74.65625334
693029;236;1;1;1;74.65625334
693030;236;1;1;1;74.65625334
693031;236;1;1;1;74.65625334
693032;236;1;1;1;188.48914044
693033;236;1;1;1;184.60484552
693034;236;1;1;1;215.51329538
693035;236;1;1;1;218.22147389
693036;236;1;1;1;158.7753355
693049;236;1;1;1;413.98546532
693058;236;1;1;1;475.69910935
693059;236;1;1;1;534.34327823
693060;236;1;1;1;427.27858103
693067;236;1;1;1;372.76500281
693070;236;1;1;1;713.99640554
693075;236;1;1;1;382.06328606
693076;236;1;1;1;431.6000846
693088;236;1;1;1;424.54636285
693094;236;1;1;1;731.19648771
693095;236;1;1;1;743.96419268
693099;236;1;1;1;479.55564955
693100;236;1;1;1;740.77561924
693101;236;1;1;1;580.43448046
693102;236;1;1;1;527.77579427
693103;236;1;1;1;661.4175637
693104;236;1;1;1;531.40266224
693105;236;1;1;1;790.36670799
693115;236;1;1;1;272.47355156
693117;236;1;1;1;604.68251093
693118;236;1;1;1;415.16702188
693119;236;1;1;1;1298.8598581
693129;236;1;1;1;338.91048655
693130;236;1;1;1;571.84453324
693131;236;1;1;1;876.584049
693131;236;2;1;2;876.584049
693132;236;1;1;1;499.36389463
693133;236;1;1;1;408.74060985
693134;236;1;1;1;375.9435577
693135;236;1;1;1;469.97564233
693136;236;1;1;1;335.5016867
693137;236;1;1;1;512.9695471
693140;236;1;1;1;498.20042625
693142;236;1;1;1;391.6078726
693143;236;1;1;1;391.6078726
693146;236;1;1;1;335.48850253
693148;236;1;1;1;618.98375639
693150;236;1;1;1;682.08362056
693151;236;1;1;1;643.00756501
693170;236;1;1;1;310.64970991
693171;236;1;1;1;275.91543831
693172;236;1;1;1;410.04150309
693173;236;1;1;1;412.75340833
693174;236;1;1;1;375.30723148
693175;236;1;1;1;410.04150309
693176;236;1;1;1;442.84482333
693178;236;1;1;1;413.19779924
693179;236;1;1;1;578.72127299
693180;236;1;1;1;375.9435577
693181;236;1;1;1;348.09588676
693182;236;1;1;1;523.56585597
693183;236;1;1;1;475.5606471
693185;236;1;1;1;547.88298976
693186;236;1;1;1;714.76229226
693187;236;1;1;1;436.15720417
693188;236;1;1;1;349.20547661
693190;236;1;1;1;283.17579746
693191;236;1;1;1;522.39103241
693193;236;1;1;1;314.32759557
693194;236;1;1;1;420.19608066
693198;236;1;1;1;342.08431782
693200;236;1;1;1;418.36277173
693202;236;1;1;1;571.80983381
693203;236;1;1;1;403.58788761
693206;236;1;1;1;671.9068905
693207;236;1;1;1;417.91282593
693208;236;1;1;1;418.36277173
693209;236;1;1;1;418.36277173
693210;236;1;1;1;404.66775449
693211;236;1;1;1;295.22988222
693212;236;1;1;1;313.31709489
693213;236;1;1;1;295.22988222
693214;236;1;1;1;578.60351193
693216;236;1;1;1;286.35584756
693218;236;1;1;1;297.50241545
693219;236;1;1;1;295.22988222
693220;236;1;1;1;297.182454
693223;236;1;1;1;238.63692231
693224;236;1;1;1;312.26237543
693225;236;1;1;1;385.81973878
693226;236;1;1;1;288.42226369
693228;236;1;1;1;376.56720728
693229;236;1;1;1;485.43393817
693233;236;1;1;1;368.07296412
693234;236;1;1;1;429.53377134
693235;236;1;1;1;638.26576561
693238;236;1;1;1;262.1014696
693240;236;1;1;1;310.64970991
693241;236;1;1;1;371.67063127
693242;236;1;1;1;606.37005901
693243;236;1;1;1;322.50373397
693244;236;1;1;1;394.41608109
693245;236;1;1;1;391.40325295
693246;236;1;1;1;361.26064002
693247;236;1;1;1;394.41608109
693249;236;1;1;1;360.83644869
693250;236;1;1;1;393.99188977
693252;236;1;1;1;479.39036979
693253;236;1;1;1;550.61887088
693255;236;1;1;1;415.38251216
693256;236;1;1;1;830.46450876
693258;236;1;1;1;483.73058532
693259;236;1;1;1;456.18371635
693260;236;1;1;1;269.69123567
693261;236;1;1;1;497.51526897
693262;236;1;1;1;572.51065525
693263;236;1;1;1;371.60291023
693264;236;1;1;1;494.24645461
693266;236;1;1;1;507.10638998
693268;236;1;1;1;506.56100113
693271;236;1;1;1;381.25191671
693272;236;1;1;1;507.10638998
693309;236;1;1;1;641.73758242
693313;236;1;1;1;1126.6773451
693314;236;1;1;1;622.48235081
693316;236;1;1;1;304.49478889
693317;236;1;1;1;2216.0383128
693326;236;1;1;1;2031.4160131
693327;236;1;1;1;3314.4945183
693328;236;1;1;1;952.22485286
693329;236;1;1;1;1174.6460084
693330;236;1;1;1;2092.5565132
693333;236;1;1;1;1016.9034199
693334;236;1;1;1;1336.7614046
693335;236;1;1;1;607.37294735
693336;236;1;1;1;1016.9034199
693339;236;1;1;1;683.04195585
693340;236;1;1;1;1032.16723
693343;236;1;1;1;699.67544511
693344;236;1;1;1;2018.0910851
693345;236;1;1;1;683.04195585
693347;236;1;1;1;1512.3721358
693348;236;1;1;1;882.62485313
693349;236;1;1;1;1458.7897716
693350;236;1;1;1;1299.5609446
693352;236;1;1;1;1312.5015475
693353;236;1;1;1;899.54603343
693354;236;1;1;1;899.54603343
693357;236;1;1;1;907.15572212
693358;236;1;1;1;1312.5015475
693359;236;1;1;1;620.94723259
693360;236;1;1;1;620.94723259
693361;236;1;1;1;1193.183225
693362;236;1;1;1;1374.8837598
693363;236;1;1;1;1193.183225
693364;236;1;1;1;620.94723259
693365;236;1;1;1;620.94723259
693366;236;1;1;1;935.37552474
693367;236;1;1;1;1067.628194
693368;236;1;1;1;620.94723259
693370;236;1;1;1;1687.6643384
693371;236;1;1;1;1480.6045772
693372;236;1;1;1;1175.2413967
693374;236;1;1;1;1041.8391591
693375;236;1;1;1;1585.876296
693376;236;1;1;1;2211.4437174
693377;236;1;1;1;1744.3151008
693378;236;1;1;1;1983.852487
693380;236;1;1;1;846.17380564
693381;236;1;1;1;709.07877731
693382;236;1;1;1;905.24555116
693383;236;1;1;1;805.12838842
693384;236;1;1;1;805.12838842
693385;236;1;1;1;1159.8572615
693386;236;1;1;1;1457.7420342
693387;236;1;1;1;1004.7359048
693389;236;1;1;1;1428.3737906
693391;236;1;1;1;1587.0819896
693393;236;1;1;1;1333.9252643
693394;236;1;1;1;1161.9792467
693395;236;1;1;1;2259.8929896
693397;236;1;1;1;787.86530813
693398;236;1;1;1;2434.9850917
693399;236;1;1;1;1184.4836617
693400;236;1;1;1;1161.9792467
693401;236;1;1;1;2434.9850917
693402;236;1;1;1;1161.9792467
693403;236;1;1;1;1161.9792467
693404;236;1;1;1;1395.4520806
693405;236;1;1;1;2063.9728424
693407;236;1;1;1;2063.9728424
693408;236;1;1;1;3633.4763991
693409;236;1;1;1;1905.7745222
693410;236;1;1;1;1761.7984327
693411;236;1;1;1;1960.8399788
693412;236;1;1;1;1642.2699518
693414;236;1;1;1;1620.3752511
693415;236;1;1;1;1406.4828647
693416;236;1;1;1;2250.9988836
693417;236;1;1;1;1041.8391591
693418;236;1;1;1;1452.4740584
693419;236;1;1;1;1013.7086403
693420;236;1;1;1;1785.5699646
693422;236;1;1;1;1172.147445
693423;236;1;1;1;1850.4502493
693424;236;1;1;1;1894.7990648
693425;236;1;1;1;1744.3151008
693426;236;1;1;1;1480.6045772
693483;236;1;1;1;34.811652341
693492;236;1;1;1;56.799701226
693495;236;1;1;1;61.652685757
693496;236;1;1;1;56.836978924
693497;236;1;1;1;41.455837769
693498;236;1;1;1;36.184521998
693510;236;1;1;1;133.85563698
693511;236;1;1;1;152.97787083
693512;236;1;1;1;72.880963612
693513;236;1;1;1;98.652878005
693514;236;1;1;1;149.99673524
693515;236;1;1;1;77.597097241
693516;236;1;1;1;76.699200646
693517;236;1;1;1;67.135473403
693518;236;1;1;1;122.17373127
693519;236;1;1;1;83.457109189
693520;236;1;1;1;64.946088985
693521;236;1;1;1;193.39471114
693522;236;1;1;1;125.68206893
693523;236;1;1;1;53.513030739
693524;236;1;1;1;186.88880901
693525;236;1;1;1;122.38229667
693526;236;1;1;1;77.458833916
693527;236;1;1;1;79.855618845
693528;236;1;1;1;58.460964744
693529;236;1;1;1;53.146331585
693530;236;1;1;1;88.43183355
693531;236;1;1;1;138.22312582
693532;236;1;1;1;177.66016984
693533;236;1;1;1;163.72580468
693534;236;1;1;1;77.703038237
693535;236;1;1;1;107.18610325
693536;236;1;1;1;197.94925856
693537;236;1;1;1;223.30948998
693538;236;1;1;1;185.71272957
693539;236;1;1;1;66.432914481
693540;236;1;1;1;81.889083488
693541;236;1;1;1;92.71386111
693542;236;1;1;1;92.71386111
693543;236;1;1;1;77.458833916
693544;236;1;1;1;73.719000435
693545;236;1;1;1;105.87940431
693546;236;1;1;1;112.55316944
693547;236;1;1;1;57.165921734
693548;236;1;1;1;133.82192461
693549;236;1;1;1;93.28064133
693550;236;1;1;1;113.78570312
693551;236;1;1;1;81.588197777
693552;236;1;1;1;113.16243348
693553;236;1;1;1;127.48155903
693554;236;1;1;1;127.48155903
693555;236;1;1;1;140.86013238
693556;236;1;1;1;183.32579956
693558;236;1;1;1;93.090174442
693559;236;1;1;1;67.990164814
693560;236;1;1;1;46.956126326
693561;236;1;1;1;60.734136344
693562;236;1;1;1;94.424358548
693563;236;1;1;1;195.2525976
693564;236;1;1;1;175.31214422
693565;236;1;1;1;81.588197777
693566;236;1;1;1;37.730915648
693567;236;1;1;1;75.449088869
693568;236;1;1;1;161.08339302
693569;236;1;1;1;81.588197777
693570;236;1;1;1;117.43859412
693571;236;1;1;1;47.092750447
693572;236;1;1;1;106.24180789
693573;236;1;1;1;122.62817024
693574;236;1;1;1;89.49304196
693575;236;1;1;1;105.87940431
693576;236;1;1;1;201.3354017
693577;236;1;1;1;229.46680625
693578;236;1;1;1;160.77915488
693582;236;1;1;1;115.40344309
693585;236;1;1;1;71.457402168
693586;236;1;1;1;73.076205929
693587;236;1;1;1;127.47288404
693588;236;1;1;1;115.36348045
693589;236;1;1;1;102.5808383
693590;236;1;1;1;90.077991837
693591;236;1;1;1;107.53173269
693592;236;1;1;1;118.89206817
693593;236;1;1;1;128.18164495
693595;236;1;1;1;96.823542395
693596;236;1;1;1;102.5808383
693601;236;1;1;1;90.077991837
693602;236;1;1;1;108.73135995
693603;236;1;1;1;57.165921734
693604;236;1;1;1;57.6423946
693605;236;1;1;1;118.04465828
693606;236;1;1;1;57.165921734
693607;236;1;1;1;57.165921734
693610;236;1;1;1;126.9389842
693612;236;1;1;1;73.076205929
693613;236;1;1;1;180.45725628
693614;236;1;1;1;133.09269808
693616;236;1;1;1;73.076205929
693617;236;1;1;1;135.11698775
693618;236;1;1;1;135.11698775
693619;236;1;1;1;117.89753707
693620;236;1;1;1;136.77445107
693622;236;1;1;1;155.02719679
693623;236;1;1;1;116.22571838
693624;236;1;1;1;90.077991837
693625;236;1;1;1;133.09269808
693626;236;1;1;1;88.459188075
693627;236;1;1;1;91.101204515
693628;236;1;1;1;90.077991837
693629;236;1;1;1;89.188384565
693633;236;1;1;1;83.366969196
693634;236;1;1;1;85.255573584
693636;236;1;1;1;132.68878211
693637;236;1;1;1;145.23531359
693638;236;1;1;1;90.860039193
693639;236;1;1;1;109.61430889
693640;236;1;1;1;136.65180677
693641;236;1;1;1;113.30923026
693645;236;1;1;1;108.7991419
693646;236;1;1;1;45.732737387
693648;236;1;1;1;62.878686438
693649;236;1;1;1;51.449329561
693650;236;1;1;1;52.614868269
693651;236;1;1;1;51.449329561
693652;236;1;1;1;78.588386244
693653;236;1;1;1;100.89384224
693658;236;1;1;1;141.4390768
693659;236;1;1;1;118.44086687
693660;236;1;1;1;78.0683207
693662;236;1;1;1;83.714686269
693663;236;1;1;1;47.092750447
693678;236;1;1;1;124.77440445
693679;236;1;1;1;216.92024967
